iteration,delta_log_loss_residual_minus_xgb,delta_brier_residual_minus_xgb,delta_pr_residual_minus_xgb,delta_roc_residual_minus_xgb
4122,0.0014138197197411384,0.0006175270985811498,-0.0016358587490027388,-0.002488466627725394
4123,0.0020548596517219186,0.0008463891551548364,-0.009602455986841285,-0.0029089119556955367
4124,0.0021197309901525574,0.0009522795353725244,-0.00834395652270864,-0.002120328650940917
4125,0.0012580806852979798,0.0006136472023871575,-0.0025024990394305058,-0.002495323509835057
4126,0.0036641857555052004,0.0015538326576285955,-0.010000306794038905,-0.004773589938901868
4127,0.0015499300368121416,0.000599945324843254,-0.0018476639359009672,-0.003764882923455004
4128,0.0008471295557607172,0.0003410060293962125,-0.0017128744246850958,-0.0012678483505661475
4129,0.0028487174567001228,0.0014831669920549462,-0.013508485946869486,-0.0032106743815008
4130,0.0009223996885672769,0.00037658898907777516,0.0005972545165565113,-0.0019019066805426865
4131,0.0021663094541136685,0.0008310298053407494,-0.00604882342778329,-0.004392939971687548
4132,0.0007289953838985896,0.00045134748366845723,-0.002871047995652354,-0.0007728650383314051
4133,0.001478486493175224,0.0005671801357624295,-0.005446313030908145,-0.002972216067532618
4134,0.0016326256230232983,0.0006030916184045221,-0.0015817013834620308,-0.0031389747193768525
4135,0.0008768456352123977,0.00040631016596734404,0.0008445737249899721,-0.0011687061735186077
4136,0.001153473189830223,0.0005093574013078916,-0.006464890989376915,-0.002491318924031982
4137,0.0008002619568814873,0.0003930965374085438,-0.004706494649670989,-0.0006231308078114006
4138,0.0010116430637454599,0.00037310309498952976,-0.002119573433686406,-0.0017759077620830288
4139,0.0014778413289296966,0.0006945879328228988,-0.004424866437885033,-0.0014376460987316486
4140,0.0024773103105031336,0.0009929236789581464,-0.0044487791684200695,-0.004469855252665633
4141,0.002403260533518692,0.001014275929288655,-0.004554768994803893,-0.0028292983837183705
4142,0.0019309828699042852,0.0007722423045274374,-0.00358519461685336,-0.003346426251817025
4143,0.001652425150633574,0.0007440453482835951,-0.005113140196473354,-0.002138050529878699
4144,0.0023953127967565324,0.0009656739419391935,-0.004111643672597753,-0.004010963299685755
4145,0.0027265252712359578,0.0010278448380100502,-0.008189019684279875,-0.004259286136944707
4146,0.0015021138111055432,0.0005537676377598832,-0.0037155386542400137,-0.002670428594580998
4147,0.0024869837416197083,0.0010035550818011107,-0.003659965055286818,-0.004256444395990933
4148,0.0016713447254703695,0.0005981370001705288,-0.0029939812336979843,-0.003343435104330217
4149,0.0015207830847348003,0.0007021131601643582,-0.003029051420499418,-0.002296245788544926
4150,0.002301577111521791,0.0009811172877901009,-0.0077169948918435205,-0.0031459892175569326
4151,0.0030489178283023,0.0013726103415485913,-0.01191646888504333,-0.004236244744594164
4152,0.0017651033074442823,0.000706248431147638,-0.0026779066819884734,-0.003658390102441733
4153,0.001509011995647458,0.0006083862995522882,-0.0036995159177569126,-0.002355753547000128
4154,0.0013638155887254477,0.0005306353742059455,-0.003185691961117232,-0.002636015325670482
4155,0.00177759086364071,0.0008096054789919482,-0.0038165495282018735,-0.0029297980983394867
4156,0.002168466176416306,0.0008487456089789625,-0.005209502598528981,-0.0036946111966380535
4157,0.0027139063351274695,0.0011457406322661623,-0.006091651209597315,-0.004031937478992109
4158,0.002783964563429664,0.0010748996411960032,-0.005825845247586892,-0.0049948722438309945
4159,0.0014571574783197594,0.0006253158008079351,-0.004470914054859221,-0.0022959422366094495
4160,0.0020901243485395016,0.0008624806690840925,-0.004041467327987824,-0.0024962281609923753
4161,0.0017010210095667055,0.0006906242226350223,-0.0068255694008067525,-0.0028369745471801266
4162,0.001633124633677152,0.0007128157612205643,-0.0017450270231955667,-0.0019133333070060488
4163,0.003004486929839012,0.0013886769573157876,-0.011405172394875707,-0.004322168256285175
4164,0.0008186145695092684,0.0004432759880805548,-0.004532510724510275,-0.0009115704448960926
4165,0.0015317815705370164,0.0006287854560500794,-0.007203107226683714,-0.0027526026598421183
4166,0.001531306721271275,0.0005421010644749702,-0.004748368864444685,-0.0024104935533759697
4167,0.001872174383287517,0.00075897809944242,-0.004191087369752489,-0.0022550594282044756
4168,0.0018808793433440218,0.0007386656169899586,-0.005007294324949452,-0.00352752237572429
4169,0.0006656795191509746,0.0003230111686544912,0.0011061129390451674,-0.0005104062555389977
4170,0.0026370246655007534,0.001081264830571721,-0.009726827240024827,-0.0046563434830422246
4171,0.0022158421547533447,0.0009471540511456766,-0.009355887714248723,-0.003943609597419906
4172,0.001800124462948749,0.0008957387278426543,-0.01100590089793263,-0.002226386806596703
4173,0.002502148003882154,0.001024375450756898,-0.005285662147637482,-0.0037690598439270584
4174,0.0010083047966046865,0.00044415543745354724,-0.002481113882727537,-0.0009178019032949347
4175,0.0018777466976365176,0.0007223563548151013,-0.0030605995968956967,-0.003793159580246175
4176,0.0019167434691872987,0.0006921753967488453,-0.005964707552942261,-0.0026896118495007837
4177,0.0028598488282452483,0.0011668698001179312,-0.008948761299605867,-0.004641606391778019
4178,0.001173928783371525,0.000319066041678584,0.001704687356804957,-0.0035565452029164835
4179,0.000666770944632078,0.00024552266858968164,0.0003047940129438653,-0.0017297648132160726
4180,0.0025995859818409572,0.0010378224220438104,-0.008749318459560895,-0.004103797837968104
4181,0.002746881243316013,0.0012214405797069672,-0.006815155788313931,-0.004200016563907671
4182,0.001837783630196821,0.0008623148871250985,-0.009831051437102722,-0.0026059207311436294
4183,0.002015607060284197,0.0007146636732814626,-0.005436519841073073,-0.004672690078417974
4184,0.0035182907389995077,0.0014081926458900107,-0.0058353990360737185,-0.00457214327901867
4185,0.0025784784194863297,0.0010793471991338288,-0.00940316335973479,-0.004594059405940598
4186,0.0013308993639660205,0.0005256556842438698,-0.003043557096214733,-0.0023691134077720166
4187,0.0013431749273726812,0.00045808437017419434,-0.0036782498621938386,-0.0022420212445497523
4188,0.0008711269347461137,0.00027259087170244944,0.00276649537029261,-0.0019551282803556003
4189,0.0030184437501015182,0.0012244428137082042,-0.011620334618368866,-0.004841381849420179
4190,0.0015844428001969835,0.0007777351530447729,-0.0046033530391060284,-0.0017090549364823238
4191,0.0019692553592759454,0.0009544366008973626,-0.0061945424749311195,-0.0031655357575604004
4192,0.0016626891184268189,0.0007345239049681151,-0.005883625261143943,-0.0027033218785795787
4193,0.0031770348527385694,0.0014551445142742814,-0.009591903077509456,-0.0044812673725110885
4194,0.002298561929381493,0.0010717182719341412,-0.005776187654247145,-0.0032224107285911963
4195,0.0023279977361618798,0.0010182927423840749,-0.005683102041854682,-0.003810741912028792
4196,0.0018506065795717008,0.0006963489247470422,-0.002667181623016157,-0.0030659175920939585
4197,0.0017781739333377344,0.000802008970220397,-0.005870891743123163,-0.00294195077004078
4198,0.001321045231895801,0.000595540763389385,-0.004562699556791172,-0.0021700244739027985
4199,0.0010615779074218956,0.00047564986981768476,-0.0035683329650657014,-0.0023906114169803816
4200,0.002082399883901631,0.0008013570296688532,-0.0025403308663398683,-0.003224357018886459
4201,0.0014061646348489942,0.00048088188189474024,-0.0015726208878966697,-0.002669510269582509
4202,0.0015404709421543705,0.0006283809519542494,-0.004668054846842962,-0.0027044900856975085
4203,0.002031593670127174,0.0008529129864992824,-0.006566866216976219,-0.002950709026685816
4204,0.0007759152907317324,0.0003785305297306363,-0.006965607658524442,-0.0015049782823384206
4205,0.0011864563136642081,0.00043614850225540125,-0.0028001177561856605,-0.0023047835762209923
4206,0.0017274948762925901,0.0007720930863505115,-0.003572897311651335,-0.002611354082629247
4207,0.0017487953257994127,0.0007809581346073236,-0.0010800395402942309,-0.002164438922070966
4208,0.0006699799409645157,0.0002681851359388199,-0.0006926058205301566,-0.0010514134418817545
4209,0.002431270306968214,0.0010881636721190857,-0.006094915334235229,-0.002640208737315186
4210,0.0012851329483860585,0.0004402540648481279,-0.0016105853976381423,-0.002417266095822046
4211,0.0025165095024249906,0.0010917971217739852,-0.007047317844589673,-0.004547875431757387
4212,0.0018423259322639662,0.0008380955302948467,-0.005020805866520539,-0.0028837099811677147
4213,0.0016373150766996192,0.0006944609920546962,-0.003595861211757756,-0.00243229403732359
4214,0.001423990779988893,0.000552063475778547,-0.003370974261348969,-0.0032860492830507626
4215,0.0023191523739956033,0.0010055550457560847,-0.006804085427059792,-0.003219002947834726
4216,0.0014692317875139027,0.0006998677346086168,-0.0024440256599631005,-0.0017914731682145968
4217,0.0018268022067954859,0.0008681920477774385,-0.0035741136772355353,-0.002829174627375086
4218,0.0012420187827469342,0.0004957841955753328,-0.0037721128196822606,-0.0027768044051117435
4219,0.0023443428935019384,0.0009779850700521453,-0.007927069146033305,-0.0033649176681016524
4220,0.0022626101136440924,0.0010223525164995695,-0.007496538835765065,-0.002553939195815702
4221,0.0010888762758006765,0.0003416906193854652,-0.001225474415301353,-0.0030996093535593516
4222,0.0029473101374236643,0.0012166711941394015,-0.011229653775528148,-0.005267742839611733
4223,0.0023850346206388817,0.000960845440419883,-0.007556183601947319,-0.004057257066489406
4224,0.0020095212006927543,0.0008204740354332274,-0.00802902277753681,-0.003344014025966069
4225,0.0031710467387358054,0.0013233176455977325,-0.010129918215669942,-0.004979987306072742
4226,0.0020247790183594017,0.0007765807182174289,-0.004335701726197183,-0.004302758858202305
4227,0.0020749740098430225,0.0009734665739477288,-0.0055183098550859455,-0.0026043634897839896
4228,0.0025384723500458395,0.00105750275848418,-0.006374735241328311,-0.0039606101108576874
4229,0.001977286721668303,0.0008693961633768343,-0.003043125981162964,-0.0028598807513376956
4230,0.0029091649234260775,0.0012346553442932617,-0.005453738975358446,-0.004538552305787813
4231,0.0018947653816514531,0.0008927763867543625,-0.0061008108635352,-0.0025881762904647054
4232,0.0015536538331826222,0.0006322550863214205,-0.0021722796874854566,-0.0027218799591448573
4233,0.0034388547414603288,0.001476851376077809,-0.00701463875448477,-0.005501950834567282
4234,0.003530405697768302,0.0014992418364873084,-0.008846841581006293,-0.005449915774028979
4235,0.0016185136908421494,0.0006255638523091078,-0.005035185222220795,-0.0030643814499207167
4236,0.002065090922320323,0.0009343666566650477,-0.009100130379723737,-0.0033038339443107745
4237,0.0033302520249731127,0.0013395748083267767,-0.00609997518738159,-0.004737034193735057
4238,0.0011899853102711466,0.0004976128354737264,-0.003036284303860437,-0.002457605737867463
4239,0.002417214609767404,0.001025703792971261,-0.006716129935379234,-0.0028255843822244664
4240,0.0020773431513764207,0.000901005579825559,-0.008281931102346485,-0.0029355895649287866
4241,0.0012564819506135638,0.0005456879801561676,-0.002819627104765521,-0.001222818569136308
4242,0.0013239313692237076,0.0005905890786358226,-0.0028500627050637717,-0.0024667138110120446
4243,0.0021005828082311107,0.0007878093603438385,-0.0022713326737648365,-0.004285340162032858
4244,0.002686481594434187,0.0011497976419634348,-0.004625386274869747,-0.003343349544480567
4245,0.0010502241855568917,0.00045593075587338494,-0.003637972023930236,-0.0010056833175642321
4246,0.0017045924851234462,0.0007822478779219433,-0.003370760869187861,-0.0021973991596303533
4247,0.003078536015224509,0.0013193512853700573,-0.00976294935741423,-0.003959144021665417
4248,0.001127658342360227,0.0005135803855328414,-0.0018811857119834796,-0.0020123894439072476
4249,0.0019336650787429854,0.0007682799208746371,-0.005479158949452112,-0.003420331166976487
4250,0.0020920795041420304,0.0009381210957500608,-0.007476900292513522,-0.002515172970315782
4251,0.002229620020408274,0.0008304855745704109,-0.0069608899762856336,-0.004092761386866539
4252,0.001643891269979214,0.0008734229414814054,-0.006105180937027832,-0.0019672053531974987
4253,0.001911645888648339,0.000798272226613217,-0.005457476749417767,-0.0034159065350493067
4254,0.0011225281664623,0.0005236650472849602,-0.005506692210548114,-0.0019468296330678037
4255,0.001114900596378643,0.0003286633108819381,-0.001962618474005695,-0.0023837209302325357
4256,0.0019310585234703082,0.0007261635739006789,-0.0033839124946316024,-0.004185703111864947
4257,0.0003148919706154052,4.287883286652194e-05,-0.0005365894867448984,-0.001190891504945668
4258,0.0018169962133755546,0.0007852450772621034,-0.002123832056993291,-0.0034634843242110636
4259,0.0017747826548876189,0.0008491453361338386,-0.008777609996170055,-0.0005772573298994388
4260,0.0008737490251692348,0.0003401338148777411,0.00021149429190003843,-0.0024110288501349997
4261,0.0020008316670029336,0.0008235446798418866,-0.005565581098322336,-0.0026714009161827867
4262,0.001365905888201846,0.0006699121669613839,-0.0051872838962691015,-0.001678579921386425
4263,0.0017094773619313886,0.0006524741883565943,-0.004391100016612193,-0.0031457187191422653
4264,0.0015286904078795072,0.0008574673281283862,-0.004548202219106456,-0.0008492422911796638
4265,0.0020103196234252385,0.0008087909645956293,-0.0019490842951832565,-0.0030601611625400427
4266,0.001533121558101258,0.0005721164026209757,-0.001980853854542275,-0.0031179226719534325
4267,0.0028625616771023044,0.001112286311852173,-0.00606619072512149,-0.005205607996882633
4268,0.0009387731092206364,0.0003419030007526802,-0.003103455849225556,-0.0020098725299863007
4269,0.0009924352552285187,0.00047646620863933675,-0.0016771989726646064,-0.0018833979872940887
4270,0.00226963446011641,0.0009877629004277633,-0.006227911794942087,-0.003889581209168824
4271,0.0005998073845817631,0.00022425145566112858,0.00026623412059784135,-0.0012602349020172099
4272,0.0020856983957596165,0.0008773073501285311,-0.00869560527453661,-0.003593512458990533
4273,0.0015766503275600474,0.0005835466407478618,-0.000861164946043047,-0.002113241991011261
4274,0.0020778427978151437,0.0009301669308344196,-0.008500710199749406,-0.0030627846870361353
4275,0.00169929129556734,0.0006609982818804594,-0.0032296074326356172,-0.0027964082380012023
4276,0.0016643575191513937,0.0007690190710127331,-0.006161092119827016,-0.0008068699781006439
4277,0.0009992731874854943,0.00045447035707618655,-0.0014672039519563196,-0.001765660560385074
4278,0.0023578666342626287,0.0009663538051688791,-0.004675478925890708,-0.003728193801386892
4279,0.0016372097621629722,0.0005912801679520685,-0.003500188636331447,-0.002855873745819415
4280,0.0012823445002712042,0.00045169963698687976,-0.0015173980759969896,-0.0026556058575079033
4281,0.0005390971668907674,0.00022086900725376557,-0.0006708847205705859,-0.001237829781468358
4282,0.001062373949766826,0.00036298035407902884,0.0011977909259797137,-0.0021163641581175563
4283,0.0014192795249861612,0.0005795808976396533,-0.004664178108901518,-0.0026861862361905464
4284,0.0015561042634426592,0.0007057933318830867,-0.0026710766266684893,-0.001921676247951476
4285,0.001569109712976413,0.0006028619823245096,-0.00475839843709619,-0.0014869438591896822
4286,0.003305019545333021,0.0013228300043806873,-0.011257829531216401,-0.005032038457892907
4287,0.0013596987042309716,0.0005255783728992103,-0.002717584358028824,-0.0023256867434949813
4288,0.0013181329808998887,0.00039747746375098925,0.0005635549141462248,-0.0036741994871629657
4289,0.0008252341991971113,0.0003689490065451051,-9.304087529415916e-06,-0.001676720445459745
4290,0.0022860830159046053,0.0009401873323761079,-0.007561994520213944,-0.0034626869988358955
4291,0.0008255765051341513,0.0002787579091541037,-0.001454187215914171,-0.0024862225573087926
4292,0.0008594749650028266,0.00037664518721078344,-0.00411793270279609,-0.001223131215912776
4293,0.0016251853405627736,0.0007611511023648543,-0.005375933791399223,-0.0019815777042985205
4294,0.003012414959872478,0.0011417746888201519,-0.009186190129218175,-0.005324118138022915
4295,0.0018806211506395831,0.0008396156387820986,-0.00837488876597392,-0.0028173074403123888
4296,0.0008480061347400647,0.0004659051119649815,-0.0031744621896823144,-0.0009831034755549695
4297,0.0028914411740047496,0.0012774746203221832,-0.006805780470217682,-0.00306843390228162
4298,0.0011102004420200373,0.0005078337639310981,-0.003699637263536837,-0.0016637999748290166
4299,0.0014733765387802134,0.0006878947139450087,-0.005493802797012393,-0.0022940516701777103
4300,0.0014433603406162065,0.0006656785527242859,-0.006322134557935177,-0.0018855235304939821
4301,0.0024789510324606523,0.0009767614844971018,-0.009031373134668286,-0.004486037231117179
4302,0.001783716240029265,0.0007361723371894779,-0.004285323653121342,-0.0030398062350347477
4303,0.0014179964529649203,0.0007858064796108788,-0.011147633323555395,-0.0008651580491707556
4304,0.001457513525988996,0.0005648136956038496,-0.003430323867093743,-0.0028344766281469536
4305,0.0015331685073557422,0.0006582318570866885,-0.002764416263945191,-0.002539960039960154
4306,0.0013238815712432461,0.0005665441667820903,-0.0021736646204608134,-0.001454342642420614
4307,0.0018789470809885689,0.0008007886643380258,-0.003267252923871977,-0.0036233412352261185
4308,0.001171038873243102,0.0005070365835672663,-0.0007138323123825341,-0.002749999999999919
4309,0.0023382810185890723,0.0010892448701447788,-0.007404690115061896,-0.002852941821932631
4310,0.0004409173242337361,0.0002360739833890957,-0.0015045841498800838,-0.0008361897390535278
4311,0.0009112583399722984,0.0004631181781135918,-0.0024039075135920407,-0.0014922610443184325
4312,0.003059930768724295,0.0013171239320037553,-0.005902694257517549,-0.0035077008761219552
4313,0.002377952796155436,0.0008977676960248149,-0.008437382891352208,-0.0047531445746490375
4314,0.0008395213597351403,0.00042003256642239584,-0.004291810568992471,-0.0010426670815872896
4315,0.0025525737188549225,0.0010611829006370033,-0.006244987724554063,-0.003889533076720797
4316,0.0014670966745186642,0.0006131564136600265,-0.0030272659025493143,-0.002558107428042078
4317,0.0019666829289663457,0.0007591914931737997,-0.005652466045932392,-0.003187984839361002
4318,0.0018397084545549447,0.0006750162414498606,-0.0032270521614842784,-0.0038385113995940134
4319,0.0005718525908583461,0.00023175482267592806,0.0017183500394756246,-0.00042551363213483295
4320,0.00219757635341139,0.0009127722766313628,-0.0048976564511388765,-0.0034697797271762143
4321,0.0017233008998842614,0.0007878135110313267,-0.005292150201883783,-0.002584269662921246
4322,0.001252092897207513,0.00034100863387809266,0.002712838839103171,-0.003199629028518447
4323,0.002011806582542297,0.0008031125427012675,-0.004107613389063736,-0.003960442602135128
4324,0.0012881010413986482,0.0005160271118234139,-0.0036100050846775145,-0.0023147367729960955
4325,0.0025577529870768334,0.0008452753463747964,-0.0010733665763942857,-0.00534204206813349
4326,0.000308540825378012,0.0001564430536345196,0.002227924361506206,-0.0007851170642073635
4327,0.0015191732455914764,0.0005391149753929958,-0.0018231804463961776,-0.003774925387760253
4328,0.0015425042115240206,0.0005283132132625767,-0.004623876532379612,-0.0034136614859926473
4329,0.0023675209821507615,0.0009614223212370543,-0.006709231795693216,-0.004043880584516213
4330,0.0014934860915626347,0.0006057770647292238,-0.003202934209545205,-0.0029237376408185467
4331,0.0014977019716947426,0.0005486409168197204,-0.0011363201889096342,-0.0025179114661814106
4332,0.002472590675495878,0.0010437868668173034,-0.006053928376490714,-0.004039855891707855
4333,0.0019147381467634061,0.000812331317896986,-0.003320401572623477,-0.0021328060750667177
4334,0.0026246167062782266,0.0012034544170542727,-0.009209037374041551,-0.0035760999040704844
4335,0.002379314131862431,0.0009705042189379343,-0.008278908820554431,-0.004379859827247534
4336,0.0016164438427752614,0.0006535957024313976,-0.0048223497419573325,-0.0026610094668171325
4337,0.0016324331439280249,0.0006432884869900235,-0.0017616995286476866,-0.0026204479499694067
4338,0.0005696280993445213,0.00020905101476650922,0.0006333726769691683,-0.0014148925412840185
4339,0.002072543257873871,0.0008643624180859344,-0.0072009560363368585,-0.002690874559178047
4340,0.002426248011809906,0.0008684697989487233,-0.004807565200526831,-0.004441019941879398
4341,0.0023060372578935784,0.0009837782224988434,-0.006711773201066418,-0.003501200794840842
4342,0.001638293617731268,0.0006451788678269732,-0.0025521988922291294,-0.004029158721556181
4343,0.0016995952137742742,0.0007114585399138618,-0.0045377969919453975,-0.002882880215298922
4344,0.0015833944855315751,0.0005457372062373789,-0.0004913152617794236,-0.00339263926114719
4345,0.0007221307492878415,0.00025203349764213456,0.0009130936518124133,-0.001432074243921555
4346,0.0013418474805603209,0.00042871826815940595,-0.0027347731825577704,-0.0033346847837666393
4347,0.0032453662911249292,0.0013344058651967028,-0.007621268642833856,-0.004708421086418224
4348,0.003404685494804327,0.001559484657819632,-0.011737364103100889,-0.004430499314151404
4349,0.0023042394328971483,0.0010429147581812181,-0.0038461402802631994,-0.002626814809555844
4350,0.002226328737322647,0.0009659270043956558,-0.0038808007696771174,-0.003036159906052771
4351,0.001590664810353859,0.000695828315159297,-0.00858375595170835,-0.0025020543636721237
4352,0.002670540720285275,0.001258178327897097,-0.007533047128940262,-0.0034545563167761584
4353,0.0015499151930319366,0.0007161160405713962,-0.004462851378798927,-0.001856330551065155
4354,0.0016086723887870358,0.0007597574395780682,-0.004662932621059157,-0.001447590155757572
4355,0.0014372971106915156,0.0005986875070970177,-0.0033378557543005116,-0.002708044316907743
4356,0.0017364231834872679,0.0006653505967676165,-0.0012014242821373755,-0.0034907735717257804
4357,0.0025298433498898154,0.0009895208475608208,-0.004215519553957214,-0.00412506700616444
4358,0.0029503077803064715,0.001286348459989678,-0.005861166821865216,-0.0030968869453414927
4359,0.0028999497956169185,0.001255414996096882,-0.012046926235941224,-0.004633614795323426
4360,0.0019472118984394937,0.000808150791817952,-0.0044040980123161155,-0.0038975644238802287
4361,0.002260921882219158,0.0009380967597654166,-0.003901463687503548,-0.0034322575947386413
4362,0.0017216874651003744,0.0005939727818141116,-0.0018329753717886699,-0.0029060891735784855
4363,0.0013433515953081843,0.000492164802365247,-0.0005886168325835994,-0.0022993922454418447
4364,0.0022238561765397513,0.0008881156007521096,-0.007463246781380883,-0.0036675293090546734
4365,0.0007081700823874382,0.0003988380023284277,-0.003441076601936155,-0.0012809281575982823
4366,0.0018445238984914347,0.0006576121696278969,-0.002881817700709277,-0.004278982494296257
4367,0.001281066462765601,0.0004415531005873552,-0.0008445103306334856,-0.0025531832030653012
4368,0.0014297317256427577,0.0006202487375452093,-0.002078681463422938,-0.002622613506037874
4369,0.0016133634189758883,0.0006153017010981088,-0.004621810702373885,-0.0028939724037763126
4370,0.0017427494621671258,0.0007012672656247498,-0.002794966015125522,-0.0026439341880424294
4371,0.0021564560197073757,0.0008955900381810156,-0.0057814406328612344,-0.003995626447873657
4372,0.0020618592424221927,0.0008088502168815404,-0.0042597832270207525,-0.003276446694830404
4373,0.002358608195217604,0.0010015366895096967,-0.005265318451636414,-0.003369009241349641
4374,0.0011884151520241693,0.0005701201587225702,-0.0015847652222654718,-0.0017364507924085837
4375,0.002888400174499317,0.0013146744745171635,-0.009182398039983608,-0.0031758955023761803
4376,0.0019045542594740006,0.0007633280488381633,-0.006903433835735773,-0.0033556638060507904
4377,0.0016887175873728233,0.000687623570405721,-0.003207571622723504,-0.002764917695473157
4378,0.002421098382061948,0.0009675501727474389,-0.0056994009765670706,-0.004236028938993663
4379,0.0013755160832833457,0.0005244702347811381,-0.0047123937461844845,-0.0029629745722276057
4380,0.0018864283078991462,0.0007974496264661624,-0.0035283450379037795,-0.002782390594717965
4381,0.002520704380578054,0.0011232973665677992,-0.007284377248579166,-0.003757844500394625
4382,0.0013590819327277681,0.0006775875038796952,-0.0033821548927112643,-0.0013950105746856067
4383,0.0002147441468347555,0.00012331716076668942,0.0015464768747187607,-0.0003313265872507687
4384,0.0025915402183668834,0.0010451165114709615,-0.008403598505371757,-0.004212445501387219
4385,0.0017438190056464076,0.0007725527201845606,-0.004091884326501705,-0.003017218914747266
4386,0.0008731340281658562,0.0003488765311008557,-0.0007418489133704242,-0.0017793715498071183
4387,0.002269632621968831,0.0010361913391911948,-0.00478087380017822,-0.002643829086727112
4388,0.0027336205851877793,0.001200169463137779,-0.005846906000852414,-0.003642123348963744
4389,0.0011159138914089706,0.00045758657745934017,-0.0013598585195357948,-0.0012943759852498404
4390,0.0022398165621067,0.0010307828245192385,-0.004235594410098964,-0.003602940594607862
4391,0.0014352731632105709,0.0007435494515946883,-0.0038504982439173663,-0.0008999693306540602
4392,0.0008710644933040967,0.0004678475214814348,-0.005311201751996508,-0.0017718906607795404
4393,0.0018818507123724015,0.0008418470727313276,-0.006682527420189488,-0.0027816973470201622
4394,0.0011052402868416689,0.0003620313267460873,0.001233172297626095,-0.0020055099296243384
4395,0.002143101087537569,0.0008506904831254991,-0.002751717708037338,-0.004139393730690499
4396,0.003301745798797273,0.0013400371945363199,-0.010670442396689683,-0.0047582054767915105
4397,0.0024961893377007383,0.001069014159382986,-0.004185185865862251,-0.00333290644810158
4398,0.0008447664236561625,0.0002967821130112902,-0.002082512250196844,-0.0025869441538658444
4399,0.002598305809213275,0.00108490596332958,-0.008117480401116206,-0.005100080618748892
4400,0.0024189314453811894,0.0009278931091284415,-0.005920285365765499,-0.0038212106266608536
4401,0.0015529910853296913,0.0006082102554224034,-0.0038207902544253325,-0.003367619510164288
4402,0.0033356574554466722,0.0014084589476545395,-0.011497425213759072,-0.004248159985924982
4403,0.0006460941120784991,0.0003254665243123678,-0.005154096524122631,-0.0010854393341714896
4404,0.0029852978763140747,0.001198006998820389,-0.010902525527132667,-0.005687230102427221
4405,0.0010227062351023108,0.0004433367585692516,-0.0007263549671300273,-0.0017378392835725176
4406,0.0035466213828561632,0.0014904200855199723,-0.00794788270173763,-0.005550181897411077
4407,0.00042802206277570143,0.00016054138769974746,-0.0007807380948189335,-0.00050625624013656
4408,0.0025316189607075823,0.0008789477022925485,-0.004937012652914963,-0.005634448444796769
4409,0.0025917930198396943,0.0011764747528101582,-0.007895875066484204,-0.003769229214936054
4410,0.0016141861956180392,0.0005924176108227652,-0.0022432277528066646,-0.0035745408089884467
4411,0.002840615587079043,0.0012221555171626763,-0.009714951526811955,-0.004247534912773965
4412,0.0015540993509375878,0.0006330979345118559,-0.0033303735211150376,-0.0022643624514361305
4413,0.0022709416571548013,0.000992502267250811,-0.007029106921844108,-0.0039868460906061776
4414,0.0012828983119461124,0.0006717455930539129,-0.005590998402119074,-0.0018719009957792743
4415,0.0019190171069752848,0.0007123019629048932,-0.008050446097760067,-0.003472585385628779
4416,0.0014676581942827394,0.0006141805050587923,-0.0030292298077705393,-0.0026656013213862684
4417,0.0011156856184930675,0.000477687611990657,-0.0028622666667588725,-0.0013362113269606013
4418,0.002906322545716322,0.0011888283677848055,-0.005996478118228177,-0.0049219865986708244
4419,0.003150072858776942,0.0013757284553182758,-0.007861395103663404,-0.004367178970353547
4420,0.000671785527848856,0.00031713783615838764,0.0002597192039728857,-0.0005985173427136559
4421,0.0009409650340871378,0.0004491283084903097,-0.004989310286607318,-0.001000630119722734
4422,0.0017423917097055819,0.0007900655104425003,-0.00911436143151112,-0.0026065944938069574
4423,0.003506332211563379,0.0013913982625930743,-0.008968847980149075,-0.005960282047520082
4424,0.0016662834903234947,0.0007267691605713222,-0.004362272930300559,-0.002354567372447769
4425,0.0005535741999225241,0.0002926504146956166,-0.0018530641815617255,-0.001096892138939709
4426,0.0019147923329776995,0.000794635015111983,-0.006263541526721872,-0.0036604105711363077
4427,0.0012900303524523427,0.0005607194645027569,-0.0017088451884352263,-0.0026531610601133737
4428,0.0015250521402628836,0.0005419507396700607,-0.00015908131982839135,-0.003528373053227396
4429,0.002072719509091936,0.0008800741492596964,-0.006533052822790986,-0.003654081347128968
4430,0.001615336970383574,0.0007301595515973036,-0.0027545555796393284,-0.002369700907712713
4431,0.002597896419130219,0.0010753171825478303,-0.00912835449486954,-0.004273290933234919
4432,7.859156404566026e-05,0.00012892463839259127,0.0020999045163012653,-0.0003248563031171825
4433,0.0013416092678101288,0.0006637113699822506,-0.007480386172218356,-0.0022356708367696765
4434,0.0015434007114237258,0.0006964533575909149,-0.004876598637326479,-0.0025231439749756612
4435,0.0025364255315223905,0.0008973603809348529,-0.0022100734487980334,-0.003755461221454426
4436,0.0013887162989822954,0.0006767125288280607,-0.002827792132208573,-0.0013766864189972416
4437,0.0016379699155282257,0.0006828486239897902,-0.003054965271646115,-0.002483724143945265
4438,0.0019236076839757588,0.0006587951008125148,-3.434312881200885e-05,-0.004291456494325274
4439,0.0012368268189193454,0.0005754975195987333,-0.002782592648773341,-0.0017109966311709135
4440,0.0022942212640056914,0.0009559588599737101,-0.0036153251244422924,-0.004034857650492718
4441,0.000910834702862684,0.00038627118233289237,-0.0013015876464507747,-0.0025221105303583347
