iteration,delta_log_loss_gnn_minus_xgb,delta_brier_gnn_minus_xgb,delta_pr_gnn_minus_xgb,delta_roc_gnn_minus_xgb
4336,0.009985549306976038,0.0026892778894878067,-0.018338928653981623,-0.028010874199621894
4337,0.0005870933260700983,-0.0011527712387054967,-0.0033224799017011475,-0.013608697764208366
4338,0.013474957465973991,0.003539230107600544,-0.021456030063593978,-0.045576030055771044
4339,-6.926647422678123e-05,-5.517081949291125e-05,-0.009898605216278555,-0.013803621039046754
4340,0.013745643929050366,0.0038440449753297246,-0.03378633592736491,-0.03591125898212888
4341,0.005559438707539888,0.0014513630564403635,-0.02909357611651686,-0.025762433610877378
4342,0.010366636613655222,0.0022333179721769347,-0.021419273730058697,-0.03804394241368003
4343,0.0056289599473489105,0.001273931298809261,-0.010380958265662765,-0.026314404202013808
4344,0.010414424841109882,0.0029939832843703107,-0.024096891847212976,-0.04442934359293049
4345,0.002629080023214936,-0.00011175914392261288,0.003330758540270262,-0.02008149435527462
4346,0.010794695199958348,0.002167569448073614,-0.0066684202379287405,-0.032618750723307
4347,0.008279747855509667,0.002216273888143494,-0.029761437431170767,-0.02943730211833684
4348,0.02248763311854396,0.006555985477438131,-0.057479716147186444,-0.061055303210756584
4349,0.006886733884678975,0.0007709581928941056,-0.014951432542583742,-0.031471292384997906
4350,0.007898853179180154,0.0028054271121494834,-0.0295379577392052,-0.038662719577237326
4351,0.00771548941036837,0.0023450860663257467,-0.01589536417166232,-0.029653339349544283
4352,0.008942355258254375,0.0019691498130748886,-0.025085474728814117,-0.032196238820526024
4353,0.007156185664556891,0.001297378697852708,-0.017388773317303485,-0.026036588817672235
4354,0.0025166282674765617,-0.0003178134933282395,0.0030665893077905237,-0.01948188860164357
4355,0.009318580684950173,0.0030860617489690267,-0.023407918617334822,-0.04068163534203717
4356,0.015992871663404684,0.003579625885355653,-0.016458852404037883,-0.05540216877222026
4357,0.01299245865877885,0.003591116979816039,-0.036923525846670635,-0.04395185607075858
4358,0.006896747336088138,0.0010562004202902264,-0.01341903860654492,-0.032623172952185864
4359,0.012503164605656258,0.0038557784982813648,-0.029043320501743686,-0.03936197470584679
4360,0.010103044107687587,0.00248561549901255,-0.021940348716870006,-0.03602114260008982
4361,0.007132671683335312,0.002346571212741899,-0.020689894186588842,-0.039584322824181895
4362,0.01453901952401837,0.0042328209628663405,-0.03544900419856917,-0.046961708556949366
4363,0.001039921564788382,-0.0005218575668608227,-0.003718057891843818,-0.020102213266599445
4364,0.014312983240983401,0.004681440254087926,-0.03411977414812173,-0.058402968321277116
4365,0.009975301493269972,0.0026847735124244376,-0.01814808584703642,-0.03185961158266615
4366,0.007956473156161548,0.0023152370744967676,-0.030579580781036397,-0.03581654193053141
4367,0.0005628081046445965,-0.0004942245404667978,0.009033759190726631,-0.012175740490534714
4368,-0.002372262281744253,-0.0013329285622011022,0.00043245441947176166,-0.015362336172900948
4369,0.01391389758299505,0.003696600537043543,-0.03184640509981029,-0.05035675381263627
4370,0.00587075397102832,0.00132793533774328,-0.021190659405354584,-0.023777944454679845
4371,0.011669105909297928,0.0026147222842551887,-0.027876795998501458,-0.04397593200030392
4372,0.005477200135763971,0.0003634446341950204,-0.008296171277329567,-0.027615522918181146
4373,0.0039041488602428176,0.000798763573278044,-0.013552462820325906,-0.024058456909520687
4374,0.008870132436140654,0.0020932332939199993,-0.013610165391593099,-0.03224625436521367
4375,0.006179265890841834,0.0012144579698132874,-0.024010423278185866,-0.027255192734533362
4376,0.013782298047431585,0.004236946085607707,-0.034347555005032226,-0.038194856984441805
4377,0.009316820318024832,0.0021735664918524633,-0.020268195020814117,-0.0347141846707818
4378,0.006848740366853456,0.0009893597896904471,-0.017050167631527613,-0.03175246400571807
4379,0.010152908186210119,0.0018990982902469256,-0.004507654007751438,-0.03918475099868701
4380,0.006328829852830453,0.0014014304491539176,-0.023774101864401875,-0.03509099700191398
4381,0.007226217691219894,0.0022193984246795806,-0.028664508915981712,-0.03269161330799786
4382,0.006126009048983694,0.0008479978155281065,-0.016320608404000347,-0.03323321217695041
4383,0.0019792992883238547,-0.0009286697322321846,0.025232939080933214,-0.011973015669698106
4384,0.022912717506697655,0.0062470548601342435,-0.052101492908761815,-0.06730400317082841
4385,0.010128914105747289,0.002042447361226607,-0.021973226028111692,-0.03864413574678782
4386,0.004714401926839529,0.0005545265871185479,-0.010257518507579333,-0.021060437333769277
4387,0.010562465057689985,0.00224209012324586,-0.02319408922496824,-0.04252808182402945
4388,0.010078188278024314,0.0028330728532729443,-0.033351865827179084,-0.03920055243345155
4389,0.005892385894690266,0.0014308699321586849,-0.009569204518819652,-0.02785272153147178
4390,0.005398561354858777,0.0008998514217329612,-0.023097693624068882,-0.025105840831216586
4391,0.005332194581419425,-0.0002734621708488094,-0.0031726997763447673,-0.029895070614911923
4392,0.006421386094674464,0.001253577661042199,-0.004712310065704384,-0.020211064655509037
4393,0.003749032653449891,0.00018373007599192803,0.0005508713726657954,-0.01874391868359926
4394,0.003857551193420128,-0.0004312787270746299,0.009187839871137471,-0.016985903110542377
4395,0.0011611987917614641,-0.0006367405987877939,-0.000908430442207564,-0.027785503821963653
4396,0.014511939083797776,0.004052238941666453,-0.03249867012451069,-0.05065905578964247
4397,0.01219057469561613,0.0028726991212301434,-0.028689871001492784,-0.046986457066017895
4398,0.011927054687439154,0.003640451884492968,-0.03475911926680697,-0.035100662519040426
4399,0.012381823148198134,0.0035114160521761417,-0.0371342759690369,-0.04417183130526803
4400,0.00483512555188137,0.0010070892796245623,-0.015864960826279917,-0.027382275648339838
4401,0.00725869269385121,0.0023401071390743156,-0.02232986844317686,-0.028965170332338808
4402,0.008409058403273773,0.00255847440992929,-0.03433635622688014,-0.030710274755886502
4403,0.010756144510614796,0.004144596317950777,-0.03718344314430683,-0.04016732411461277
4404,0.01238314953939379,0.00414674763818651,-0.036784183167626716,-0.03732190229955712
4405,0.006630305990817764,0.0017912259030125055,-0.016961013415651816,-0.02974725600867789
4406,0.01844047664854992,0.005065253827245625,-0.04259821903117972,-0.061145260433516646
4407,0.0018404140184819506,6.671066537417003e-05,0.006620095016924954,-0.015570147186704797
4408,0.009535885302785374,0.00296054041703378,-0.040494246121511146,-0.034746922974745686
4409,0.009188398996529512,0.0023443063114872986,-0.02502232956077055,-0.03506469233256093
4410,-0.0013852895911831142,-0.0012449865568037177,0.0013663208032185237,-0.012516392125011655
4411,0.002408412969715168,0.0002554244540662609,-0.016098160511605508,-0.01135278632936243
4412,0.004255851587948001,0.0015974332696177262,-0.026572611828184045,-0.02839670351450363
4413,0.006751961332285783,0.001922615237296088,-0.03147935227146026,-0.02653368525810229
4414,0.007991389569288132,0.0028996408454906863,-0.02112965286099372,-0.0361004794492481
4415,0.013600316165674253,0.004252556055794443,-0.039464922683763226,-0.04048484848484846
4416,0.009409061835778831,0.0025124351512066934,-0.023931296655929246,-0.033647341616616644
4417,0.0036334903069342728,3.6802276142416934e-05,-0.01372268912508895,-0.018066958320485105
4418,0.009461128206768366,0.0021607214540119435,-0.028233482221312778,-0.043091966793411096
4419,0.007587044788253894,0.0021762511402740325,-0.03983597707347142,-0.03242517329818928
4420,0.001079595625585239,-0.00041304197471800363,0.012124427560870565,-0.01895985361229302
4421,0.011634384722756685,0.003374268416448528,-0.01813007993046528,-0.038702793530770774
4422,0.01658498228256733,0.0054466927863994485,-0.05674248844759505,-0.050166333219663795
4423,0.01454078866165015,0.0030569396939326976,-0.032702948326111037,-0.050149740650918706
4424,0.007946938670578052,0.001707761730368823,-0.023470803151778463,-0.0283061594202898
4425,0.021752209827332836,0.006076254423277527,-0.03277293953838967,-0.06364618617988849
4426,0.01258849225027786,0.003468079978722116,-0.03687727539747909,-0.03841480529984054
4427,-0.0005268495515530214,-0.0005429536926367384,0.0017667973589922115,-0.011152813690870178
4428,0.00565395715918382,0.0009380010757699953,-0.007524461162345231,-0.02395690645753945
4429,0.007809446714548085,0.002029003506360455,-0.01620029329788808,-0.029351335716463978
4430,0.0007955673260800489,-0.0007455988165085692,-0.012707447994042609,-0.01905113513300649
4431,0.013015974288987486,0.0032872513195412734,-0.02638884875149594,-0.04295717262359622
4432,0.006705201325766574,0.002154796694721073,-0.022981961516016225,-0.028199155916547203
4433,0.00851041713850098,0.0023169531110963093,-0.026503985947279318,-0.030953238315386766
4434,0.008363479081886116,0.002195187916879948,-0.026288891882448484,-0.03031884443010624
4435,0.010429868949473176,0.002016061105616307,-0.017128075783602315,-0.041040055597115765
4436,0.007266963499919621,0.0012319099504279063,-0.01887991217108337,-0.03950670194389172
4437,0.010975018919543555,0.0027317349720521744,-0.02104362117255293,-0.05116035701228605
4438,0.005200102823116226,0.0001066383069176502,0.0004870316718912915,-0.025813761034047977
4439,0.002250219110895735,0.0003978023545940512,-0.0012081051907057994,-0.016433896695144834
4440,0.009957351260019287,0.0027328654230048266,-0.03359327705988538,-0.05080587165277728
4441,0.005100153893965342,0.0007547584476081948,-0.021093165001534575,-0.025819244258581064
4442,0.010375109545912697,0.002595997422273122,-0.022105483110747115,-0.03918767970194781
4443,0.007890703550049949,0.002522683494088601,-0.038910293472975976,-0.0352188501602565
4444,0.010605244379460477,0.002232157064158441,-0.02378339313875577,-0.04227469384762039
4445,0.007168176645808155,0.001900466044103738,-0.006809278846446221,-0.02868121205208829
4446,0.007489571156597097,0.0023600851922334354,-0.02793290898234757,-0.0337568798206912
4447,0.0023665891687393303,-0.0014615453083491325,-0.002599257784239306,-0.020029249685264316
4448,0.009102421492881152,0.002563742798354307,-0.02847117690959594,-0.02947553112712309
4449,0.0151150960742783,0.004172033496889133,-0.024236931445045906,-0.039925878725289965
4450,0.010292068941781252,0.0023747330070724992,-0.016860011558443688,-0.02952368099105762
4451,0.012572300670291636,0.0030946167802075875,-0.030769119748204843,-0.05276758687070182
4452,0.006338983391485753,0.0013886936443424924,-0.02643745371965195,-0.027971748024276932
4453,0.008678858833474967,0.0028356880385130845,-0.016371610690974536,-0.0301660643145113
4454,0.008318022437476702,0.0014605845585877186,-0.012733995765761286,-0.03297258529947922
4455,0.015472144463271165,0.004126510932914246,-0.03890319442830242,-0.04452415804486576
4456,0.004375147420027314,0.0007915665656925697,-0.010385916616935609,-0.021949631699429983
4457,0.010738484815895177,0.002866689621940366,-0.03080895887223517,-0.04086328912218207
4458,0.0015137555285957838,0.0002852290401316737,-0.011432789715175529,-0.02589748848195117
4459,0.018044543291904525,0.005193472122762638,-0.044172680287524746,-0.0513503366841751
4460,0.013781190855547631,0.003478180989576668,-0.031525264139445286,-0.04943596002242967
4461,0.007297680744602464,0.0014253390455954695,-0.010895779688383012,-0.028007793472966336
4462,0.00358968920853725,-0.0003092152160941719,-0.007942018999871292,-0.02656738172031381
4463,0.0017983696541303829,-0.0002719298232360945,-0.00800879228826551,-0.02066758440121197
4464,0.02065123521779333,0.005924069670213,-0.04643875497601996,-0.06548954860220557
4465,0.008415651080871167,0.0019322024649180702,-0.0220140988413296,-0.028696508888412797
4466,0.00685453803828262,0.0014469404722843304,-0.025259780497022544,-0.034225292779509586
4467,0.006273055846086506,0.0013353014223854154,-0.013703562132613256,-0.03299733082116496
4468,0.010189413841094286,0.0023380858605219212,-0.022921558743727977,-0.03924095805312744
4469,0.010954678658531725,0.0025306260878859843,-0.031234310299626866,-0.037036710693652664
4470,0.006947592139308234,0.00133294461228195,-0.011581798258170739,-0.032497297297297334
4471,0.012097219362359413,0.0027938975643352904,-0.0275829867123511,-0.038683672138350444
4472,0.009395162664689205,0.0022810225728976674,-0.010736283431563465,-0.04093271601653281
4473,0.00338264295038071,0.0008712435224540738,-0.021162324212583905,-0.022160092600836956
4474,0.007565616611042103,0.0017131415376192005,-0.012218885565866644,-0.035115131305265224
4475,0.013068381107787075,0.0032617367589586055,-0.04110436440007981,-0.037518055092083946
4476,0.013301351422720153,0.003307469588743922,-0.027295991230836814,-0.05050192173170098
4477,0.01119195641649312,0.0035010732707628778,-0.024901836719780968,-0.04370097546820251
4478,0.0091810281137511,0.00225495223707578,-0.024130232102460458,-0.03650865580173379
4479,0.009586393265776094,0.002179647252335909,-0.00821791242928016,-0.033041931189842444
4480,0.004826616853537802,0.0015035255611435816,-0.022819622692417052,-0.029840685924495736
4481,0.009398011825732577,0.002194432206787972,-0.029068336221197977,-0.02755393836854525
4482,0.010929664460760047,0.0022853646472125733,-0.026748854906729735,-0.04741766599455233
4483,0.014751812241123596,0.004223014520033125,-0.033742563579921336,-0.05202442988223366
4484,0.006400492861355134,0.0026408858217442377,-0.04022453236984885,-0.03024167320933635
4485,0.02045762753944058,0.006493747084800633,-0.05002921408646255,-0.06371303933825956
4486,-4.408070560391053e-05,-0.00045065650774650523,-0.016416559185529256,-0.006547609731156756
4487,0.0033859075538825723,-2.6110470055629165e-05,-0.010765893784748515,-0.02292446292446293
4488,0.009723170006940285,0.0019054299082822135,-0.011347430478926335,-0.03578335787337339
4489,0.012215641042813585,0.0029158637952574895,-0.025123413519907434,-0.04332115096773814
4490,0.014161332926236003,0.003488505878045667,-0.028622484867039832,-0.04504815453010924
4491,0.01334982774287019,0.004066311957165697,-0.041783746275467826,-0.04373366557811076
4492,0.007451495360872418,0.002065018245253958,-0.025392953678360697,-0.032152824301820204
4493,0.010150147359816064,0.0021926014883925093,-0.020346171426910475,-0.0374186805067489
4494,0.014216507908290932,0.00447762412375996,-0.04720837097651981,-0.04408935876865272
4495,0.00929546329469666,0.0022358698464619853,-0.031677081436749854,-0.04244208838419017
4496,0.008857243738111753,0.0025359766217456226,-0.013756415773432562,-0.029636334159551136
4497,0.008571311619467559,0.002469937238240072,-0.02597882762518322,-0.028564931905880053
4498,0.011262543276987336,0.002720395762586425,-0.013641937857582775,-0.0427644513599591
4499,0.016363970241121018,0.004037177206134418,-0.027983784596057715,-0.054635313513296646
4500,0.012841219108342572,0.003612394844686978,-0.03655496610856518,-0.04581728325796408
4501,0.012467493769231786,0.0034621917444207506,-0.04187372671179773,-0.04726351131961881
4502,0.006423163718980607,0.001282927553463653,-0.010791042096907788,-0.030705323431559295
4503,0.010233278370470278,0.0023777116249562302,-0.024751994474686456,-0.03524846116202662
4504,0.02306394409701218,0.0063327015980620405,-0.03871724222068684,-0.05652819486152816
4505,0.008489908867652107,0.0026815092475880042,-0.03792390651370198,-0.03363563044323359
4506,0.009647139515045977,0.0020258723091473863,-0.006700247930859493,-0.039141542028202636
4507,0.008147950057495579,0.001863074168003076,-0.019160051711313353,-0.045552728281913035
4508,0.004446932156647376,0.0006314796496093289,-0.010773018799984824,-0.027440670909415266
4509,0.00878164766682099,0.0016578229537313194,-0.005695881420376747,-0.03185584389963947
4510,0.010335598502771992,0.0024603237241925535,-0.024888993750069643,-0.04024392446189029
4511,0.009477962917917304,0.0026101957132124154,-0.03800022131805614,-0.027011212266743523
4512,0.0026602814745591563,4.04651666908451e-05,-0.008029441177709762,-0.018843527897719148
4513,0.008302991058370401,0.0019041183196700784,-0.020198741212594906,-0.03487993149591784
4514,-0.0011495176541369556,-0.0006582112390695616,-0.018961941624818568,-0.01778612026305082
4515,0.016719620696521276,0.0051816852430996985,-0.035021473420161875,-0.052857884201942484
4516,0.015092130264426795,0.004060809204817023,-0.02498480325285196,-0.04502886502755021
4517,0.004659586641455882,0.0006527083313259407,-0.010763771077792583,-0.02273311613982565
4518,0.011710457625665693,0.002591779692475066,-0.03152596365976995,-0.035098171699790015
4519,0.0007734626197272165,0.00047723708515634566,-0.012128761667961174,-0.018017552916881896
4520,0.011370028710148972,0.002674728591929715,-0.01765629399641111,-0.04357360380449293
4521,-0.0006907266489349917,-0.0009406189198084558,-0.010132366699970363,-0.021769577816537877
4522,0.012677288451445334,0.003677795506032727,-0.03209933748023075,-0.044661272409963426
4523,0.0049842520865963635,0.00043945934964700895,-0.011365306784004048,-0.026316042267050976
4524,0.015154534097912009,0.003436643918894783,-0.02239489547865342,-0.04732509953816877
4525,0.007684236044374404,0.0018320383573994237,-0.012940489376916331,-0.029312760714458208
4526,0.0019029582716107996,8.842953248108798e-05,-0.009169059759125853,-0.02171087936667615
4527,0.004130818074435605,0.0007294708876085243,-0.02919338498953916,-0.02401063924501423
4528,0.008059551788236474,0.0015924255310620639,-0.018805892912632904,-0.04317592864051012
4529,0.0064538063133825485,0.000760795615910137,-0.009083656741520896,-0.026058892314234083
4530,0.018250426615866178,0.006516551584612812,-0.04713338907265796,-0.04917194303424399
4531,0.0028188552517783294,4.391223181524073e-05,-0.0034595665421363053,-0.014440295125506486
4532,0.0034829384980944456,8.28973751689499e-05,-0.007149985685541482,-0.019322974294831652
4533,0.00998964354013876,0.0027292046860206143,-0.027831139379709213,-0.03803894399422336
4534,0.017956799254871758,0.005248872092698087,-0.050620007232461295,-0.05425693387966524
4535,0.002715539882823248,-0.0002365304394630896,-0.01127968703960569,-0.02889221120490404
4536,0.0042228281072529406,0.0013952793752129433,-0.022234461336282874,-0.024841326029983346
4537,0.0033877091107293866,0.0005324099727083142,-0.0032134926723024204,-0.02684408642863456
4538,0.005037506467192254,0.0012054897841139445,-0.016787513821931943,-0.019658226139678825
4539,0.006469495267380387,0.00016973656278068683,-0.007181755475793028,-0.027134779745380033
4540,0.006226809570634817,0.0016944731009019831,-0.029541121849735896,-0.026131740527232328
4541,0.010175388841534017,0.002573397912798203,-0.031876932793156953,-0.03823524722164651
4542,0.006901426046063142,0.0024164662976317586,-0.028194067610019136,-0.025167860148025967
4543,0.010766078774078203,0.003191510962156058,-0.03816539843833172,-0.041354181818181734
4544,0.0031827192402854587,0.00020504622528091931,-0.009130122769600513,-0.021999750875266066
4545,0.010392162526724702,0.0030265291810672723,-0.02556868007668478,-0.03708482370975985
4546,0.0023317473013637624,-0.00035760143808263867,-0.0009062595353723779,-0.018036831212194016
4547,-0.0022968611398459515,-0.0018556761811595046,0.003753929646971854,-0.011572505638878239
4548,0.013900825775298942,0.0038728607246112656,-0.04069182072837518,-0.046581273246983024
4549,0.01333232433639453,0.003785312082566411,-0.03306751284168852,-0.0432366582260858
4550,0.0035565100557372054,0.0001540823721604967,-0.01022770594122252,-0.026083645363965124
4551,0.009701586574456744,0.0019234881842232487,-0.01360804620628464,-0.033971280565571194
4552,0.014279500020116465,0.004213155912794697,-0.03811872604524913,-0.05067398053160943
4553,0.012299611576438607,0.0029269479641840235,-0.014686770807141758,-0.0433943683943685
4554,0.004775464022072018,-4.874988268752101e-05,-0.0002570289844671114,-0.02501745338781891
4555,0.012182116024660405,0.003507253768273627,-0.03788862729984588,-0.047229662932410155
4556,0.015572636926536265,0.003970580933901624,-0.026157520425713343,-0.047723382227825795
4557,0.0050318435783356374,8.577125522979401e-05,0.01604920791030351,-0.020536547645812364
4558,0.010370428727511927,0.002686804778905233,-0.03261574349784696,-0.034215034128950994
4559,0.01286125564772811,0.0028248898101627395,-0.01883163526973075,-0.0477192504968742
4560,0.010706616528613988,0.0028905577824424877,-0.023635543032182516,-0.0377002897545754
4561,-0.001417028811710519,-0.0010131342799880039,0.006192778187426362,-0.009053879600289694
4562,-0.00199407531426965,-0.001869748008778066,0.013222549959870267,-0.008862379621000338
4563,0.006718037020362222,0.001145932437891628,-0.0004596936331003887,-0.02582540318951343
4564,0.012725504282750155,0.0038726833099441693,-0.044579502432517626,-0.04820557730613362
4565,0.012699630028986886,0.00451811756115747,-0.029229705152821583,-0.04705626611770475
4566,0.0009132640806859271,-0.0003508827578989626,-0.009057413435731854,-0.015609896966450543
4567,0.007138216723671209,0.00147943583379459,-0.026583740472229167,-0.03440695720832376
4568,0.0042049760921609725,0.0011931756222491596,-0.024273882183186435,-0.026429828693259272
4569,0.009406692987684706,0.00259251507668129,-0.027269650906737164,-0.03324396006181174
4570,0.015512334695704233,0.00398618435148973,-0.028120357298672516,-0.04531492805392434
4571,0.012661177326702022,0.0031074907734691404,-0.03140551174517969,-0.04307507386063636
4572,0.007140866789796196,0.0013089486918379523,-0.016034285984240948,-0.02791730733816533
4573,0.013412837299549452,0.0032077898149081296,-0.019466374766405226,-0.04831289195355315
4574,0.006325692861457233,0.0012896091942656007,-0.024487145591971737,-0.034555689324179184
4575,0.006559595924302275,0.0010298409823405186,-0.014535010263022785,-0.027195816028303343
4576,0.013263782892957376,0.003027738091591875,-0.02478787349404371,-0.042420781046560885
4577,0.004224695985488358,0.00103470400367775,-0.022359095754893754,-0.02684774681406421
4578,0.0016584518891783473,0.00012295231911840787,-0.0025405197919984857,-0.014703900537671455
4579,0.012587635853892776,0.003042273006810814,-0.02539439575746294,-0.04776303396527837
4580,0.007942255205439008,0.0019487500659184087,-0.02197645290047756,-0.02282408806388958
4581,0.004717649892071796,0.0007933415939532507,-0.012390995443734953,-0.02697406028665439
4582,0.015593580772783056,0.005522324211559654,-0.0482391784372973,-0.044788054432328805
4583,0.000584396576116919,-0.0001569343554533864,-0.01330073548181615,-0.013279487426401837
4584,0.009077098560693497,0.0016011943948752438,-0.009935888721626707,-0.03323528313011326
4585,0.012678014255799674,0.0022646025597621022,-0.01259312961978365,-0.0387691876090992
4586,0.009822800309306878,0.003020973009091349,-0.0339040807787957,-0.034733273163432554
4587,0.010372989138498157,0.002245738289092525,-0.012728190086798985,-0.0361565197492284
4588,0.006198900292834042,0.001427424587195275,-0.024435962808376344,-0.021557428432123826
4589,0.010247342648054603,0.002537437762016731,-0.025945135153215393,-0.03441660042195904
4590,0.011585830091619675,0.0029256022526074343,-0.02885643389568676,-0.04473782715705865
4591,0.00947428540977191,0.0017193190534052771,-0.011387690858385258,-0.03455204475612639
4592,0.005278861521564648,0.001736854080838901,-0.025058479709081205,-0.03223630757692564
4593,0.002878864115293478,3.723679816533543e-05,-0.003653760777265702,-0.02505498405937634
4594,0.012410082762122854,0.00295441598305457,-0.015515782859244598,-0.03374484138362066
4595,0.012787519456299357,0.0034301053768129586,-0.021863920826153127,-0.04722393340055686
4596,-0.0010287547451899304,-0.0006684878826100915,0.00619064547952064,-0.01254317731483956
4597,0.007038424448879255,0.0014967461588614173,-0.028593026409310218,-0.024426612113179202
4598,-0.0009472337829828925,6.684717214339164e-05,-0.007423958671625597,-0.017562380889066254
4599,0.009678726739516197,0.0024512600211684665,-0.0238996519479735,-0.03045799998708587
4600,0.0006608134469897609,-0.00020824982291334226,-0.010219113427206272,-0.016026251409987924
4601,0.004624215178086533,0.001028457437813185,0.00020835955269538076,-0.022578919208132597
4602,0.014971562899808388,0.003844313150402734,-0.02989241300445017,-0.04134495073435318
4603,0.005262833218173335,0.0006791764313706095,-0.007028853397096246,-0.024815600528592108
4604,0.008013589244282082,0.0019144153777798933,-0.021226227680309795,-0.027761017530965937
4605,0.00324186401617077,0.00036037962891197206,-0.01645829394478837,-0.019907643854273016
4606,0.0119293632161096,0.002649057470294952,-0.02278813307493316,-0.04109542492543905
4607,-0.0003601715720755183,-0.0007283142047175839,-0.008210466583732867,-0.012705479553837051
4608,0.0043182416791029965,0.0002898866138278944,-0.02034008305568691,-0.023834095903560337
4609,0.016403579712324423,0.003947271449533524,-0.037768643654582684,-0.059299823079338676
4610,0.0008532523279644044,0.0002713955379396449,-0.010782014971991938,-0.011600719424460393
4611,0.0129035445645862,0.002974090204288682,-0.017125060721757346,-0.04414881790558067
4612,0.007811616821686518,0.001670222522962922,-0.02307638246807403,-0.02861854373404904
4613,0.003429067751827386,0.00023637123505623747,-0.012340241125893048,-0.03043611268102231
4614,0.012064072890711097,0.002995142933663014,-0.024390149844719988,-0.04340668080593846
4615,0.014653820085385794,0.0044893658066598174,-0.039524318456554075,-0.04750919775515505
4616,0.012826110463357021,0.003708405932942971,-0.03999530869718798,-0.03729673111334175
4617,0.014754888437819247,0.003941694760527692,-0.034512834673977866,-0.0433015969936239
4618,0.011980494132853736,0.0022520041823095305,-0.011313773580605646,-0.038717417929124864
4619,0.005210525561129664,0.0010866099703769894,-0.005094503439397213,-0.02729343681082197
4620,0.011663392931884231,0.0029871955862576516,-0.02820510872445453,-0.03756476683937815
4621,0.016505287447827532,0.004454991795882213,-0.0480213938951245,-0.052549382716049364
4622,0.004053835924639482,0.0005418884226135734,-0.016685342115197233,-0.02747069600485952
4623,0.019986224361324134,0.005464997491761436,-0.031662672611635745,-0.06270985338571666
4624,0.0017550074020026285,-0.00044466870734252706,-0.002138817008395577,-0.010528385254905848
4625,0.009813537894395152,0.0024465859455784777,-0.013483336083685737,-0.039016677581003245
4626,0.011754157977876156,0.0027325214273234144,-0.025803561785374962,-0.037358054789247364
4627,0.01092344136688006,0.0028555443393185054,-0.02240883414003131,-0.033404354838457384
4628,0.01828041821290094,0.005661670458915052,-0.04124490345600701,-0.05133733362316062
4629,0.010572499257439916,0.003897241884852576,-0.03524765128732227,-0.03442934026925781
4630,0.007909410292969543,0.0006026788130434335,0.0030944585156297832,-0.03982439636249613
4631,0.003858276531723659,0.0005959126468755849,-0.008719514621052138,-0.02169070450630306
4632,0.018573656603667055,0.00501764379905803,-0.027715831136217728,-0.05126179558232691
4633,0.0003511379042097085,-0.0003828762470051428,-0.004226049630439432,-0.013262176908678147
4634,0.007673775444899444,0.0009311449296229846,-0.005554933913986648,-0.02798442597074624
4635,0.01080107676860348,0.002675867165263107,-0.034060858542609596,-0.040350667938931384
4636,0.004667802103153207,0.0009221703522009628,-0.016309905272118508,-0.02996952063334024
4637,0.002120525035410381,0.0003996507951741779,-0.012725177178396108,-0.015604713871966491
4638,0.010155733376506104,0.0016970537990884937,5.466065168779899e-05,-0.03200705017625438
4639,0.00782265988748676,0.002077730048938159,-0.009490291073451007,-0.030362427456858354
4640,0.011765663032533069,0.002801521146179986,-0.017750444729601966,-0.04284109254330459
4641,0.011210842843616398,0.0027545609030633633,-0.023567796482285075,-0.03423188293105106
4642,0.006245281693957938,0.0017358029951799747,-0.010960590258265235,-0.028183845178667677
4643,0.005466645806503578,0.0008029028771889268,0.010113114953938407,-0.030132493967236273
4644,0.00900139143489731,0.0019796723231254587,-0.020626749866261063,-0.02877159427043885
4645,0.012145306521572308,0.003918427723901052,-0.0393818652554947,-0.043879165629191696
4646,0.0073932833564005485,0.001741117291408828,-0.029746120845248192,-0.03307276246506097
4647,0.012801980333376428,0.002998935666391589,-0.021824388520996885,-0.05292707292707299
4648,0.005436887766928078,0.0018697912169279851,-0.031025104369446166,-0.026603309219839666
4649,0.017138609674107963,0.005285606218391109,-0.03990322795287893,-0.04493739793140994
4650,0.012009132022964053,0.0025972944063653858,-0.032407894336766274,-0.04430907438426246
4651,0.004883378467073818,0.001783067383975545,-0.01305951795447935,-0.020068826771580728
4652,0.002976743053778208,0.0005770222283467685,-0.01393843889468993,-0.0225185747857668
4653,0.01011472658932222,0.0023048412869172696,-0.025462830589815022,-0.03682563781823278
4654,0.006694839953967413,0.001186532306696797,-0.022537722248503145,-0.03332673794615937
4655,0.01494757745137032,0.004863893383104473,-0.040706413894475935,-0.05146911212217831
4656,0.015629431272327743,0.0042140609782388705,-0.026740963368030612,-0.0493545866541647
4657,0.004661062201226862,0.0009231486978160952,-0.020580674284579548,-0.029449221904970013
4658,0.0005158238112560332,-0.0003903998754120619,0.0012300995720871954,-0.01896705948344679
4659,0.007616967719469736,0.0022586000825713937,-0.03007262613812689,-0.03599176188214104
4660,0.002742899738377824,0.0002933804964311004,-0.010482009822463279,-0.020409748277214312
4661,0.009558635370619295,0.0021542765599329994,-0.027420240100673177,-0.04188230257994774
4662,0.011185923312550472,0.002536882420740655,-0.02219136621580242,-0.0433920363079191
4663,0.006752380825028048,0.0018775672348755323,-0.03391563453409596,-0.02668759811616961
4664,0.013481858070077513,0.004738145355180495,-0.03717861914833909,-0.04223046499352856
4665,0.009593982263172096,0.0020372765959842942,-0.018265218303173625,-0.03331897206117074
4666,0.01137080625519482,0.003124456965508615,-0.03706453291396988,-0.03893115089514054
