winner_event_id,match_id,target,p_setup_incoming_xgb,p_xgb_plus_residual_gnn,graph_logit_correction,is_clearance
c6223ac5-4d03-4cad-a21c-3322221db636,3773585,1,0.39282116293907166,0.3919124901294708,-0.0038112904876470566,1
8c2a9ca4-5d99-4c83-8729-f26dc5bca57d,3773585,1,0.21129950881004333,0.21189868450164795,0.00359162874519825,1
cf04b21f-f682-404d-881e-9ce0eab325c6,3773586,1,0.5118892788887024,0.5118885040283203,-3.014691174030304e-06,1
7096eab2-d666-4333-862b-3993fca4b362,3773586,0,0.17819631099700928,0.20502173900604248,0.17341700196266174,0
30bdb7fa-3a37-4804-8c1e-013184808a6b,3773586,0,0.13760794699192047,0.12254727631807327,-0.1332249790430069,0
4b755b7f-8887-4908-847f-8557abeec4c3,3773586,1,0.25885698199272156,0.23939654231071472,-0.10407283157110214,1
ae3bbe69-9e31-4036-a8c4-1bfb2f4265b1,3773586,0,0.151839479804039,0.18503406643867493,0.23763953149318695,0
0562ce6f-d878-487b-a956-8497b79c6a9f,3773586,0,0.5164720416069031,0.565754234790802,0.19863717257976532,1
a68f389a-78c3-4f3d-93ab-352459f11d06,3773586,0,0.129469096660614,0.13212810456752777,0.02338884398341179,1
47f21773-5e13-4d19-ad55-f8278a458ee5,3773586,0,0.10042264312505722,0.09138443320989609,-0.10430965572595596,1
4c8ba09e-ba17-488d-ab8f-727f688db199,3773586,0,0.054714202880859375,0.061663806438446045,0.12695293128490448,1
251c3036-aebf-42c9-8b29-9127e796ce4d,3773587,0,0.2691178619861603,0.2711673676967621,0.010394823737442493,1
56f519b4-fb1d-45e9-b386-7f978239fe66,3773587,0,0.6411325931549072,0.6519803404808044,0.047472257167100906,1
20aa68d3-72b9-4337-83e6-7be6e8d8c302,3773587,1,0.207675039768219,0.2130986452102661,0.032649438828229904,1
b91915c9-edce-4427-a9db-307a181a7f41,3773587,0,0.23089399933815002,0.23809035122394562,0.04009229317307472,0
9b0b205b-422c-462e-9a81-4cac78e4a871,3773587,0,0.10578358918428421,0.11123291403055191,0.056343596428632736,0
4eb15e3f-f7da-497e-9a56-290198f6eab6,3773587,0,0.26851776242256165,0.27798688411712646,0.04768650233745575,0
6a91ad03-a98c-479b-91ad-c3a6b6bad320,3773587,1,0.3414996862411499,0.3493071496486664,0.03453219681978226,1
ac1de793-b5fc-4e4e-b4b0-eefd457bc898,3773587,0,0.16286805272102356,0.16962523758411407,0.04875577986240387,0
2b9b39a2-aff8-4bf4-99aa-0448aa87db3e,3773593,0,0.05419604107737541,0.055960752069950104,0.03391037881374359,0
e76420ea-22ef-45bb-a49b-7299d135b82b,3773593,1,0.41047877073287964,0.41216516494750977,0.006964629516005516,0
adb31b28-2288-454c-b3c9-e1446703080e,3773593,0,0.19991949200630188,0.2043607383966446,0.027538524940609932,1
7abead64-0f23-40a5-8e3a-7c9cce2fe6c1,3773593,0,0.2091907560825348,0.21090619266033173,0.01033848337829113,0
dcd5f091-f2e1-4ad6-ada8-02fcde31a665,3773593,0,0.09070117026567459,0.09178256243467331,0.013042047619819641,0
5fd30e67-39bf-4974-9c44-af7b5fd8c8e0,3773593,0,0.13013115525245667,0.12800480425357819,-0.01891660876572132,0
4f42b1e0-92af-4a2e-bdfb-824647e2ec82,3773593,1,0.3521270155906677,0.3492700755596161,-0.01254650205373764,1
cb12cb24-19e3-468a-bd67-bad9f08464b1,3773597,0,0.20669375360012054,0.20153535902500153,-0.03175477683544159,1
94cdbbed-e998-41c1-a1d1-1ad9a339e360,3773597,0,0.29800358414649963,0.3018174171447754,0.018164340406656265,0
5e65948c-4f34-4387-bd48-0881497f730f,3773597,0,0.09782684594392776,0.09830903261899948,0.005451352335512638,0
005b7688-9d42-4c8b-a482-7c23b47c5c10,3773597,0,0.17698030173778534,0.155055433511734,-0.15854667127132416,1
3b8d9291-f8e1-4285-9fec-364598db769b,3773597,0,0.09474600106477737,0.09635157138109207,0.01857917010784149,0
a0fd6ae3-d53a-4580-a994-d477c8d731a2,3773597,0,0.10022853314876556,0.10152976959943771,0.014346390962600708,0
c10dd888-c988-4733-8e88-c8ad8c39a7e9,3773597,0,0.15175162255764008,0.15490107238292694,0.0242612361907959,0
788d2692-f5bc-456f-8fa0-bccab3c3b4d1,3773597,0,0.1758730113506317,0.17732331156730652,0.009973892942070961,0
57f117bb-ea01-4c56-bf8a-cabf21ca8ba5,3773625,1,0.3129817247390747,0.4810425043106079,0.7103496789932251,1
6efcd8b8-c0b1-44af-9cb8-518a8420e764,3773625,0,0.3201198875904083,0.3233412504196167,0.014762025326490402,1
67b527cd-63fb-4891-b762-4fc13649b12d,3773625,1,0.16979952156543732,0.16605238616466522,-0.026818569749593735,1
2880fd54-6463-4cb9-b346-9af77f91aa42,3773625,1,0.295279324054718,0.29924923181533813,0.019004181027412415,1
ca29e651-ae9f-4f2a-9f82-5afa2895ffe4,3773625,0,0.42442330718040466,0.4561985433101654,0.12898512184619904,0
4cd59754-1214-4ac9-90ae-9f523e9d7f4c,3773625,0,0.4732741415500641,0.5497000217437744,0.3064640462398529,1
6830a009-d6c7-4b5a-b6e7-2bed9fa8d3a9,3773631,0,0.25675687193870544,0.2672577202320099,0.054312996566295624,0
7a99b096-c80c-44e2-ac8d-0c6ecf86c534,3773631,0,0.08314391225576401,0.0868559405207634,0.04773464426398277,0
ed90810d-3f74-4346-9421-746650673ff9,3773631,0,0.159296914935112,0.1611993908882141,0.01413780264556408,0
dfe3442d-6758-4aeb-b944-1758caea3a82,3773631,0,0.2911665439605713,0.3034869432449341,0.05897727981209755,0
3352a10b-71a0-4930-b74e-6759acbf710d,3773631,1,0.08720722049474716,0.09169139713048935,0.05506608262658119,0
a5383c64-2f2b-490c-b3c4-ba166a29a403,3773631,0,0.23437809944152832,0.24264173209667206,0.045502305030822754,0
904f3fef-6e01-41aa-94d8-aa2355a09baf,3773656,0,0.2951575219631195,0.29535654187202454,0.0009565260261297226,1
aac9bef7-fdbe-4d08-9cd1-005c6cfa0d0e,3773656,0,0.5579346418380737,0.5564181804656982,-0.006146346218883991,1
4677f0cc-36ba-4ff4-be7a-3f1565acc72e,3773656,0,0.27368244528770447,0.2729300260543823,-0.0037884926423430443,1
7690e5e0-e816-4e90-9a4a-c9ff299a393c,3773656,0,0.08611925691366196,0.08507467806339264,-0.01334588136523962,0
5bc080e5-e9ab-4571-9025-f6ce6879c570,3773656,0,0.1726447492837906,0.17371852695941925,0.007498926483094692,0
72944bd4-579f-4fa1-b53c-7da783fa8952,3773656,0,0.11681007593870163,0.11717531830072403,0.003535399679094553,0
57c92724-22d2-43ba-b6c6-fed377bd003d,3773656,0,0.5511825084686279,0.5542327761650085,0.012338295578956604,0
c8a913b3-6bdf-4feb-a4c5-a60ccbf3850a,3773656,0,0.11477255076169968,0.11323859542608261,-0.015186761505901814,0
587cca38-2f80-4f25-8ac4-67f5adf2809e,3773660,0,0.1769169121980667,0.17706142365932465,0.0009921668097376823,0
da863651-1174-475b-83d5-abe666286376,3773660,0,0.09083922207355499,0.08985568583011627,-0.011967419646680355,0
